DAUID,DA_address,Target_name,Target_address,Distance (km)
59170204,"443 Chadwick Pl, Victoria, BC V8S 1H4",downtown,NA,2.23
59170224,"1733 Kings Rd, Victoria, BC V8R 2N9",downtown,NA,2.01
59170225,"1651 Pearl St, Victoria, BC V8R 2Z2",downtown,NA,2.14
59170226,"2646 Scott St, Victoria, BC V8R 4H9",downtown,NA,1.75
59170227,"1543 Pearl St, Victoria, BC V8R 2Y8",downtown,NA,2.02
59170227,"1546 Westall Ave, Victoria, BC V8T 2G7",downtown,NA,2.12
59170228,"1435 Myrtle Ave, Victoria, BC V8R 2Z5",downtown,NA,1.79
59170229,"1637 Burton Ave, Victoria, BC V8T 2N5",downtown,NA,2.45
59170272,"142 Beechwood Ave, Victoria, BC V8S 3W5",downtown,NA,2.11
59170273,"1450 Hamley St, Victoria, BC V8S 1N1",downtown,NA,1.13
59170273,"339 Stannard Ave, Victoria, BC V8S 3M3",downtown,NA,1.51
59170274,"1322 D Thurlow Rd, Victoria, BC V8S 1L6",downtown,NA,1.13
59170274,"1331 Vimy Pl, Victoria, BC V8S 1C5",downtown,NA,1.22
59170274,"1423 Fairfield Rd, Victoria, BC V8S 1E6",downtown,NA,1.34
59170275,"1315 Richardson St, Victoria, BC V8S 1P6",downtown,NA,0.73
59170275,"1329 Minto St, Victoria, BC V8S 1P3",downtown,NA,0.81
59170275,"441 Stannard Ave, Victoria, BC V8S 3M6",downtown,NA,1.37
59170275,"524C St Charles St, Victoria, BC V8S 3N7",downtown,NA,1.13
59170275,"711 Robleda Crescent, Victoria, BC V8S 3K6",downtown,NA,0.79
59170276,"614 Cornwall St, Victoria, BC V8V 4L1",downtown,NA,0.69
59170276,"801 Langham Ct, Victoria, BC V8V 4J3",downtown,NA,0.5
59170277,"1310 Rockland Ave, Victoria, BC V8S 1V5",downtown,NA,0.59
59170277,"1314 Manor Rd, Victoria, BC V8S 2A2",downtown,NA,0.79
59170278,"1012 Pentrelew Pl, Victoria, BC V8V 4J4",downtown,NA,0.42
59170279,"1144 Rockland Ave, Victoria, BC V8V 3H7",downtown,NA,0.13
59170280,"1020 Richardson St, Victoria, BC V8V 3C5",downtown,NA,0.33
59170280,"1020 Richardson St, Victoria, BC V8V 3C5",downtown,NA,0.37
59170280,"1020 Richardson St, Victoria, BC V8V 3C5",downtown,NA,0.45
59170280,"1138 McClure St, Victoria, BC V8V 3G2",downtown,NA,0.28
59170281,"1019 Rockland Ave, Victoria, BC V8V 3H6",downtown,NA,0.17
59170281,"1019 Rockland Ave, Victoria, BC V8V 3H6",downtown,NA,0.31
59170281,"1019 Rockland Ave, Victoria, BC V8V 3H6",downtown,NA,0.32
59170282,"929 Burdett Ave, Victoria, BC V8V 3G6",downtown,NA,0.31
59170282,"929 Burdett Ave, Victoria, BC V8V 3G6",downtown,NA,0.32
59170282,"929 Burdett Ave, Victoria, BC V8V 3G6",downtown,NA,0.37
59170282,"929 Burdett Ave, Victoria, BC V8V 3G6",downtown,NA,0.39
59170282,"929 Burdett Ave, Victoria, BC V8V 3G6",downtown,NA,0.43
59170285,"1027 Collinson St, Victoria, BC V8V 3B9",downtown,NA,0.42
59170285,"1027 Collinson St, Victoria, BC V8V 3B9",downtown,NA,0.44
59170285,"1027 Collinson St, Victoria, BC V8V 3B9",downtown,NA,0.5
59170286,"1030 Pendergast St, Victoria, BC V8V 2X2",downtown,NA,0.4
59170286,"1038 Harling Ln, Victoria, BC V8V 3T6",downtown,NA,0.36
59170287,"419 Chester Ave, Victoria, BC V8V 4B9",downtown,NA,0.63
59170288,"1255 Oscar St, Victoria, BC V8V 2X6",downtown,NA,0.93
59170288,"354 Chester Ave, Victoria, BC V8V 4B6",downtown,NA,0.66
59170289,"535 Su'it St, Victoria, BC V8V 4C3",downtown,NA,0.53
59170290,"1017 Oliphant Ave, Victoria, BC V8V 2T9",downtown,NA,0.52
59170290,"1147 Oxford St, Victoria, BC V8V 2V2",downtown,NA,0.71
59170291,"1236 Chapman St, Victoria, BC V8V 2T8",downtown,NA,0.97
59170291,"135 Howe St, Victoria, BC V8V 4K5",downtown,NA,1.16
59170292,"1125 Faithful St, Victoria, BC V8V 2R5",downtown,NA,0.97
59170292,"127 Cambridge St, Victoria, BC V8V 4B1",downtown,NA,0.95
59170292,"45 Cambridge St, Victoria, BC V8V 4A7",downtown,NA,1.12
59170293,"19 Marlborough St, Victoria, BC V8V 4A5",downtown,NA,1.12
59170293,"41 Wellington Ave, Victoria, BC V8V 4H5",downtown,NA,1.26
59170294,"1321 George St, Victoria, BC V8S 1A8",downtown,NA,1.44
59170294,"188 Bushby St, Victoria, BC V8S 1B6",downtown,NA,1.52
59170295,"1025 Sutlej St, Victoria, BC V8V 2V9",downtown,NA,0.45
59170295,"216 Vancouver St, Victoria, BC V8V 3S8",downtown,NA,0.51
59170296,"235 St Andrews St, Victoria, BC V8V 2N1",downtown,NA,0.57
59170296,"620 Avalon Rd, Victoria, BC V8V 1N7",downtown,NA,0.42
