DAUID,Target_name,Target_address,Distance (km)
59170612,Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",2.42
59170722,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",1.13
59170723,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",1.28
59170806,Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",2.04
59170808,Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",2.03
59170814,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",3.24
59170814,Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",3.18
59170816,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",0.7
59170817,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",1.3
59170819,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",1.88
59170820,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",1.16
