DAUID,DA_address,Target_name,Target_address,Distance (km)
59170136,"2536 Garden St, Victoria, BC V8T 3G5",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",1.89
59170136,"2640 Cedar Hill Rd, Victoria, BC V8T 3H2",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",1.96
59170137,"2522 Avebury Ave, Victoria, BC V8R 3V9",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",2.15
59170137,"2636 Roseberry Ave, Victoria, BC V8R 3T7",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",2.15
59170138,"2544 Forbes St, Victoria, BC V8R 4B8",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",2.41
59170138,"2634 Belmont Ave, Victoria, BC V8R 4A6",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",2.4
59170139,"1440 Taunton St, Victoria, BC V8R 1W9",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",2.15
59170139,"1453 Walnut St, Victoria, BC V8R 1Y7",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",2.23
59170140,"1325 Denman St, Victoria, BC V8R 1X4",Gonzales Beach,"1845 Crescent Rd, Victoria, BC V8S 2G7",2.31
59170140,"1337 Gladstone Ave, Victoria, BC V8R 1R9",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",1.97
59170141,"1270 Denman St, Victoria, BC V8T 1L8",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",1.83
59170141,"2412 Cedar Hill Rd, Victoria, BC V8T 3G7",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",1.74
59170142,"1150 Queens Ave, Victoria, BC V8T 1M9",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",1.53
59170142,"1224 Princess Ave, Victoria, BC V8T 1L5",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",1.65
59170143,"1137 Caledonia Ave, Victoria, BC V8T 1E9",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",1.4
59170143,"1284D Gladstone Ave, Victoria, BC V8T 1G6",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",1.65
59170143,"1907 Chambers St, Victoria, BC V8T 3K5",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",1.51
59170143,"935 Caledonia Ave, Victoria, BC V8T 1E7",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",0.53
59170144,"1022 N Park St, Victoria, BC V8T 1C6",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",1.15
59170144,"1034 Princess Ave, Victoria, BC V8T 1L1",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",1.28
59170145,"2323 Vancouver St, Victoria, BC V8T 4A2",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",1.28
59170146,"2555 Vancouver St, Victoria, BC V8T 4A6",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",1.37
59170147,"2511 Quadra St, Victoria, BC V8T 4E1",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",1.19
59170148,"2317 Dowler Pl, Victoria, BC V8T 4H5",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",0.95
59170148,"2501 Dowler Pl, Victoria, BC V8T 4H7",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",1.03
59170148,"2533 Dowler Pl, Victoria, BC V8T 4H7",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",1.07
59170149,"2620 Dowler Pl, Victoria, BC V8T 4H8",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",0.87
59170149,"955 Hillside Ave, Victoria, BC V8T 1Z9",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",1.28
59170150,"723 Field St, Victoria, BC V8T 1N7",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",0.8
59170151,"932 Market St, Victoria, BC V8T 2E9",Cecelia Cove Park,"335 Waterfront Crescent, Victoria, BC V8T 0A6",1.43
59170152,"272 Fifth St, Victoria, BC V8T 4E8",Cecelia Cove Park,"335 Waterfront Crescent, Victoria, BC V8T 0A6",1.54
59170152,"2735 Fifth St, Victoria, BC V8T 4B1",Cecelia Cove Park,"335 Waterfront Crescent, Victoria, BC V8T 0A6",1.57
59170153,"2648 Graham St, Victoria, BC V8T 3Y9",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",1.51
59170154,"2840 Prior St, Victoria, BC V8T 3Y3",Cecelia Cove Park,"335 Waterfront Crescent, Victoria, BC V8T 0A6",1.69
59170155,"2631 Blackwood St, Victoria, BC V8T 3W3",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",1.7
59170156,"1250 Vista Heights, Victoria, BC V8T 2H8",Cecelia Cove Park,"335 Waterfront Crescent, Victoria, BC V8T 0A6",1.96
59170156,"1345 Topaz Ave, Victoria, BC V8T 4Z2",Cecelia Cove Park,"335 Waterfront Crescent, Victoria, BC V8T 0A6",2.17
59170157,"2526 Wesley Pl, Victoria, BC V8T 1V2",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",1.68
59170157,"2576 Empire St, Victoria, BC V8T 3M6",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",1.68
59170161,"1708 Quadra St, Victoria, BC V8W 2L8",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",1.39
59170162,"1028 Balmoral Rd, Victoria, BC V8T 1A8",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",1.16
59170162,"1565 Vancouver St, Victoria, BC V8V 0C8",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",1.1
59170163,"930 Yates St, Victoria, BC V8V 4Z3",Greater Victoria Harbour Authority,"1019 Wharf St #100, Victoria, BC V8W 2Y9",0.86
59170164,"1030 Yates St, Victoria, BC V8V 5A7",Greater Victoria Harbour Authority,"1019 Wharf St #100, Victoria, BC V8W 2Y9",1.07
59170165,"1144 View St, Victoria, BC V8V 3M1",Greater Victoria Harbour Authority,"1019 Wharf St #100, Victoria, BC V8W 2Y9",1.33
59170166,"1132 Johnson St, Victoria, BC V8V 3N8",Greater Victoria Harbour Authority,"1019 Wharf St #100, Victoria, BC V8W 2Y9",1.32
59170166,"1215 Johnson St, Victoria, BC V8V 3N9",Greater Victoria Harbour Authority,"1019 Wharf St #100, Victoria, BC V8W 2Y9",1.42
59170167,"1607 Rebecca St, Victoria, BC V8T 3N3",Greater Victoria Harbour Authority,"1019 Wharf St #100, Victoria, BC V8W 2Y9",1.38
59170168,"1229 Pandora Ave, Victoria, BC V8V 3R3",Greater Victoria Harbour Authority,"1019 Wharf St #100, Victoria, BC V8W 2Y9",1.55
59170168,"26-1132 Johnson St, Victoria, BC V8V 3N8",Greater Victoria Harbour Authority,"1019 Wharf St #100, Victoria, BC V8W 2Y9",1.31
59170169,"1230 Balmoral Rd, Victoria, BC V8T 1B3",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",1.59
59170169,"1285 Balmoral Rd, Victoria, BC V8T 1B4",Greater Victoria Harbour Authority,"1019 Wharf St #100, Victoria, BC V8W 2Y9",1.76
59170170,"1215 Johnson St, Victoria, BC V8V 3N9",Greater Victoria Harbour Authority,"1019 Wharf St #100, Victoria, BC V8W 2Y9",1.42
59170170,"1250 Johnson St, Victoria, BC V8V 4L4",Greater Victoria Harbour Authority,"1019 Wharf St #100, Victoria, BC V8W 2Y9",1.53
59170170,"1323 Johnson St, Victoria, BC V8V 3P2",Greater Victoria Harbour Authority,"1019 Wharf St #100, Victoria, BC V8W 2Y9",0.84
59170171,"1404 Harrison St, Victoria, BC V8S 3S2",Finlayson Point Beach,"13 Dallas Rd, Victoria, BC",1.81
59170172,"1436 Elford St, Victoria, BC V8S 3S8",Gonzales Beach,"1845 Crescent Rd, Victoria, BC V8S 2G7",1.78
59170174,"1337 Grant St, Victoria, BC V8R 1M2",Greater Victoria Harbour Authority,"1019 Wharf St #100, Victoria, BC V8W 2Y9",1.95
